assessmentId,scientificName,internalTaxonId,AOO.range,EOO.range,DepthLower.limit,DepthUpper.limit,Congregatory.value,NoThreats.noThreats,ElevationLower.limit,ElevationUpper.limit,PopulationSize.range,ThreatsUnknown.value,LocationsNumber.range,GenerationLength.range,MovementPatterns.pattern,SubpopulationNumber.range,AreaRestricted.isRestricted,CropWildRelative.isRelative,YearOfPopulationEstimate.value,InPlaceEducationControlled.value,SevereFragmentation.isFragmented,InPlaceResearchRecoveryPlan.value,InPlaceLandWaterProtectionInPA.value,InPlaceSpeciesManagementExSitu.value,InPlaceResearchMonitoringScheme.value,InPlaceEducationSubjectToPrograms.value,InPlaceSpeciesManagementHarvestPlan.value,InPlaceLandWaterProtectionAreaPlanned.value,InPlaceEducationInternationalLegislation.value,InPlaceLandWaterProtectionInvasiveControl.value,InPlaceLandWaterProtectionSitesIdentified.value,InPlaceLandWaterProtectionPercentProtected.value
92794303,Perdix dauurica,22678916,,10100000,,,,,,3000,U,,,3.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92794533,Perdix hodgsoniae,22678919,,1710000,,,,,3600,5600,U,,,3.9,Altitudinal Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92795607,Coturnix pectoralis,22678952,,8370000,,,,,,,U,,,2.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92795779,Coturnix novaezelandiae,22678955,,,,,,,,,,,,2.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,No,
92795981,Coturnix coromandelica,22678958,,5100000,,,,,,2000,U,,,2.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92796214,Coturnix delegorguei,22678961,,13900000,,,,,,1850,U,,,2.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92796647,Synoicus ypsilophorus,22678965,,14000000,,,,,,,U,,,2.8,Nomadic,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
92796857,Synoicus adansonii,22678971,,14800000,,,,,,2000,,,,2.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92797212,Synoicus chinensis,22678979,,35200000,,,,,,2000,,,,2.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92797522,Anurophasis monorthonyx,22678993,,21100,,,,,3000,4200,U,,,3.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92797941,Perdicula argoondah,22679002,,1440000,,,,,,600,U,,,3.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92798106,Perdicula erythrorhyncha,22679007,,1290000,,,,,600,2000,U,,,3.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92798815,Arborophila rufogularis,22679020,,3480000,,,,,300,2600,U,,,5.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92799033,Arborophila atrogularis,22679023,,528000,,,,,,1500,U,,,5.4,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92799285,Arborophila crudigularis,22679026,,25000,,,,,700,2300,20000-49999,,,5.4,Not a Migrant,,No,,2014,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92799833,Arborophila brunneopectus,22679032,,964000,,,,,,1800,U,,,5.4,Not a Migrant,,No,,,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
92800034,Arborophila rufipectus,22679035,,15000,,,,,1100,2250,1000-2499,,11-100,5.4,Not a Migrant,2-100,No,,2005,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92800662,Arborophila javanica,22679044,,61900,,,,,300,3000,U,,,5.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92800839,Arborophila hyperythra,22679047,,382000,,,,,600,1800,U,,,5.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92801007,Arborophila gingica,22679050,,518000,,,,,500,1700,10000-19999,,11-100,5.4,Not a Migrant,2-100,No,,2012,No,Yes,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
92801643,Arborophila cambodiana,22679057,,18200,,,,,200,1400,,,11-100,5.4,Not a Migrant,2-100,No,,2007,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
92802107,Arborophila ardens,22679063,,13400,,,,,600,1600,2600-3500,,6-10,5.4,Not a Migrant,2-100,No,,1997,No,Yes,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
92802432,Caloperdix oculeus,22679094,,3410000,,,,,,1200,U,,,5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92802696,Haematortyx sanguiniceps,22679103,,176000,,,,,1000,1500,670-6700,,,5,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92803123,Ptilopachus petrosus,22679110,,9450000,,,,,600,1500,U,,,3.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92803444,Bambusicola fytchii,22679114,,981000,,,,,500,3000,U,,,2.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92803652,Galloperdix spadicea,22679131,,1550000,,,,,,2300,U,,,5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92803814,Galloperdix lunulata,22679134,,1770000,,,,,,900,U,,,5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92803967,Galloperdix bicalcarata,22679137,,37700,,,,,,1500,U,,,5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92804363,Ithaginis cruentus,22679144,,2070000,,,,,2500,4500,U,,,5,Altitudinal Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92804874,Tragopan satyra,22679157,,230000,,,,,2200,4250,6000-15000,,,5.2,Altitudinal Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92805480,Tragopan temminckii,22679169,,1560000,,,,,2500,,,,,5.2,Altitudinal Migrant,,No,,2009,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92805983,Pucrasia macrolopha,22679179,,6600000,,,,,2000,4000,U,,,5,Altitudinal Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92806166,Lophophorus impejanus,22679182,,1220000,,,,,2100,4500,U,,,5.2,Altitudinal Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92806372,Lophophorus sclateri,22679185,,256000,,,,,3000,4200,2500-9999,,11-100,5.2,Altitudinal Migrant,5-100,No,,2000,Yes,Yes,Yes,Yes,Yes,No,No,,,No,No,"Yes, over entire range",
92806965,Gallus gallus,22679199,,33900000,,,,,,2000,U,,,5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92807338,Gallus sonneratii,22679203,,1220000,,,,,,1500,U,,,5,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92807515,Gallus lafayettii,22679209,,62800,,,,,,2000,U,,,5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92807873,Lophura leucomelanos,22679217,,2840000,,,,,25,,U,,,5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92808107,Lophura nycthemera,22679220,,3280000,,,,,1000,,U,,,5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92808547,Lophura diardi,22679274,,1040000,,,,,,1150,,,11-100,5,Not a Migrant,2-100,No,,2011,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92809416,Crossoptilon crossoptilon,22679292,,351000,,,,,3000,4300,6700-33000,,11-100,5,Not a Migrant,2-100,No,,2002,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92809690,Crossoptilon mantchuricum,22679299,,199000,,,,,1100,2600,3300-11000,,11-100,5,Not a Migrant,2-100,No,,1999,Yes,No,Yes,Yes,Yes,Yes,No,,,No,No,"Yes, over entire range",
92810024,Crossoptilon auritum,22679307,,699000,,,,,,,U,,,5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92810598,Syrmaticus ellioti,22679325,,673000,,,,,200,1900,,,11-100,5,Not a Migrant,2-100,No,,2007,Yes,Yes,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
92810936,Syrmaticus humiae,22679330,,854000,,,,,700,2800,6000-15000,,11-100,5,Not a Migrant,2-100,No,,2005,Yes,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
92811293,Syrmaticus mikado,22679336,,16000,,,,,1800,3300,6000-15000,,,5,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92811551,Syrmaticus soemmerringii,22679340,,517000,,,,,,1800,U,,,5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92812514,Polyplectron chalcurum,22679361,,197000,,,,,800,1700,U,,,5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92812683,Polyplectron inopinatum,22679365,,30900,,,,,820,1800,2500-9999,,11-100,5,Not a Migrant,2-100,No,,2000,No,Yes,Yes,Yes,Yes,No,No,,,No,No,"Yes, over entire range",
92812961,Polyplectron germaini,22679372,,60900,,,,,,1400,6000-15000,,11-100,5,Not a Migrant,2-100,No,,2005,Yes,No,Yes,Yes,No,No,Yes,,,No,No,"Yes, over entire range",
92814454,Pavo cristatus,22679435,,4380000,,,,,,2000,U,,,6.1,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92815595,Lyrurus mlokosiewiczi,22679483,,321000,,,,,1800,3300,20000-47000,,,6.4,Not a Migrant,,No,,2012,No,No,Yes,Yes,No,No,No,No,,No,No,"Yes, over entire range",
92815954,Tetrao urogalloides,22679491,,9680000,,,,,,,U,,,6.4,Not a Migrant,,No,,,No,No,Yes,No,No,No,No,,,No,No,"Yes, over entire range",
92816586,Centrocercus urophasianus,22679503,,2070000,,,,,,,150000,,,5.2,Not a Migrant,,No,,2003,No,No,Yes,No,No,Yes,No,,,No,No,"Yes, over entire range",
92819650,Acryllium vulturinum,22679572,,1500000,,,,,,1900,,,,3.9,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92822247,Odontophorus capueira,22679635,,3170000,,,,,,1600,,,,3.9,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92822619,Odontophorus erythrops,22679645,,433000,,,,,,1600,,,,3.9,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92822815,Odontophorus atrifrons,22679650,,12700,,,,,1200,3100,1500-7000,,6-9,3.9,Not a Migrant,2-100,No,,2000,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
92823350,Odontophorus melanonotus,22679663,,16400,,,,,1100,1900,6700-13000,,6-10,3.9,Not a Migrant,2-100,No,,1999,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
92824492,Odontophorus columbianus,22679683,,15600,,,,,1300,2400,1500-7000,,,3.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92824903,Odontophorus balliviani,22679693,,191000,,,,,2000,3000,,,,3.9,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92825070,Odontophorus stellatus,22679698,,2640000,,,,,,1050,,,,3.9,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92826187,Anhima cornuta,22679723,,12300000,,,Congregatory (and dispersive),,,800,,,,5,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92826428,Chauna chavaria,22679726,,297000,,,Congregatory (and dispersive),,,1200,1500-7000,,,5,Not a Migrant,,No,,2000,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92826769,Chauna torquata,22679729,,4690000,,,Congregatory (and dispersive),,,,,,,5,Not a Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
92826979,Anseranas semipalmata,22679732,,5050000,,,Congregatory (and dispersive),,,,,,,7,Nomadic,,No,,2009,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over part of range",
92827620,Dendrocygna bicolor,22679746,,148000000,,,Congregatory (and dispersive),,,1000,,,,5.3,Full Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92828691,Dendrocygna javanica,22679758,,30200000,,,Congregatory (and dispersive),,,,,,,5.3,Not a Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
92829021,Dendrocygna viduata,22679763,,75400000,,,Congregatory (and dispersive),,,1000,,,,5.3,Full Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92830036,Thalassornis leuconotus,22679785,,25900000,,,Congregatory (and dispersive),,,,8000-19000,,,9.7,Not a Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92831295,Biziura lobata,22679830,,6140000,,,Congregatory (and dispersive),,,,13000-33000,,,7,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92831496,Heteronetta atricapilla,22679833,,5030000,,,Congregatory (and dispersive),,,,,,,7,Full Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over part of range",
92831716,Stictonetta naevosa,22679836,,7540000,,,Congregatory (and dispersive),,,,7300-17000,,,7,Nomadic,,No,,2009,No,No,Yes,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
92832118,Cygnus melancoryphus,22679846,,3770000,,,Congregatory (and dispersive),,,1200,,,,12.6,Full Migrant,,No,,2009,Yes,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92832574,Coscoroba coscoroba,22679866,,4250000,,,Congregatory (and dispersive),,,,6700-17000,,,9.3,Full Migrant,,No,,2009,Yes,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92832782,Anser cygnoid,22679869,,1410000,,,Congregatory (and dispersive),,,,,,11-100,11.4,Full Migrant,2-100,No,,2011,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92834737,Anser canagicus,22679919,,775000,,,Congregatory (and dispersive),,,,,,,8.9,Full Migrant,,No,,2001,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
92836647,Chloephaga melanoptera,22679972,,2550000,,,Congregatory (and dispersive),,3300,4700,,,,8.5,Altitudinal Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92836848,Chloephaga picta,22679975,,1980000,,,Congregatory (and dispersive),,,1500,,,,8.5,Full Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92837056,Chloephaga hybrida,22679978,,1280000,,,Congregatory (and dispersive),,,,,,,8.5,Full Migrant,,No,,2009,No,No,No,No,No,No,No,,,Yes,No,"Yes, over entire range",
92837255,Chloephaga poliocephala,22679981,,922000,,,Congregatory (and dispersive),,,1500,,,,8.5,Full Migrant,,No,,2009,No,No,No,No,No,No,No,,,Yes,No,"Yes, over part of range",
92837451,Chloephaga rubidiceps,22679984,,223000,,,Congregatory (and dispersive),,,,,,,8.5,Full Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over part of range",
92837649,Neochen jubata,22679987,,8490000,,,Congregatory (and dispersive),,,2600,10000-25000,,,7.8,Not a Migrant,,No,,2007,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92838539,Tadorna cana,22680007,,2160000,,,Congregatory (and dispersive),,,,,,,10.9,Full Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92838835,Tadorna tadornoides,22680011,,12300000,,,Congregatory (and dispersive),,,,,,,10.9,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over part of range",
92839025,Tadorna variegata,22680015,,670000,,,,,,,,,,10.9,Not a Migrant,,No,,2009,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
92839434,Radjah radjah,22680029,,9010000,,,Congregatory (and dispersive),,,,,,,10.9,Not a Migrant,,No,,2009,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over part of range",
92840685,Plectropterus gambensis,22680057,,22900000,,,Congregatory (and dispersive),,,,,,,8.5,Full Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92841893,Pteronetta hartlaubii,22680070,,6110000,,,Congregatory (and dispersive),,,,,,,7.9,Not a Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
92842218,Nettapus pulchellus,22680086,,5670000,,,Congregatory (and dispersive),,,,,,,7,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
92842427,Nettapus coromandelianus,22680090,,29900000,,,Congregatory (and dispersive),,,,,,,7,Full Migrant,,No,,2009,No,No,Yes,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92842795,Nettapus auritus,22680095,,25300000,,,Congregatory (and dispersive),,,,,,,7,Not a Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92844188,Chenonetta jubata,22680111,,9620000,,,Congregatory (and dispersive),,,,,,,7,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92844656,Merganetta armata,22680118,,7220000,,,Congregatory (and dispersive),,,4500,13000-23000,,,7,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
92845539,Lophonetta specularioides,22680130,,6360000,,,Congregatory (and dispersive),,,4700,,,,7,Full Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92846056,Anas capensis,22680145,,14000000,,,Congregatory (and dispersive),,,,,,,6.6,Nomadic,,No,,2009,No,No,No,No,No,Yes,No,,,Yes,No,"Yes, over entire range",
92846435,Mareca falcata,22680153,,8600000,,,Congregatory (and dispersive),,,,,,11-100,6.6,Full Migrant,2-100,No,,2007,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92847550,Mareca sibilatrix,22680167,,3550000,,,Congregatory (and dispersive),,,1200,,,,6.6,Full Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92847774,Anas sparsa,22680170,,20500000,,,Congregatory (and dispersive),,,,,,,6.6,Not a Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92849560,Anas luzonica,22680214,,887000,,,Congregatory (and dispersive),,,400,3300-6700,,11-100,6.6,Not a Migrant,2-100,No,,2005,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92849931,Anas superciliosa,22680217,,49800000,,,Congregatory (and dispersive),,,,,,,6.6,Not a Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over part of range",
92850226,Anas undulata,22680221,,14000000,,,Congregatory (and dispersive),,,3890,,,,7.2,Nomadic,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92852018,Spatula smithii,22680236,,3380000,,,Congregatory (and dispersive),,,,13000-33000,,,6.6,Not a Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92852309,Spatula platalea,22680240,,7340000,,,Congregatory (and dispersive),,,3500,,,,6.6,Full Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92852551,Spatula rhynchotis,22680243,,13200000,,,Congregatory (and dispersive),,,,,,,6.6,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
92853108,Anas gracilis,22680271,,22400000,,,Congregatory (and dispersive),,,,,,,6.6,Nomadic,,No,,2009,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over part of range",
92853345,Anas castanea,22680277,,7430000,,,Congregatory (and dispersive),,,,,,,6.6,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92853819,Anas bahamensis,22680287,,26300000,,,Congregatory (and dispersive),,,2500,,,,6.4,Full Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
92854310,Anas erythrorhyncha,22680290,,15400000,,,Congregatory (and dispersive),,,,,,,6.6,Not a Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92854679,Anas eatoni,22680306,,169000,,,Congregatory (and dispersive),,,,31200-41400,,11-100,6.6,Not a Migrant,2-100,No,,1985,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92854981,Anas georgica,22680310,,23700000,,,Congregatory (and dispersive),,,4600,,,,6.6,Full Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92855272,Sibirionetta formosa,22680317,,4940000,,,Congregatory (and dispersive),,,,,,11-100,6.6,Full Migrant,2-100,No,,2010,Yes,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92855733,Spatula puna,22680326,,1070000,,,Congregatory (and dispersive),,3100,4600,,,,6.6,Altitudinal Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92855919,Spatula versicolor,22680329,,3780000,,,Congregatory (and dispersive),,,4600,,,,6.6,Full Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92856138,Spatula hottentota,22680332,,19500000,,,Congregatory (and dispersive),,,,,,,6.6,Not a Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92856515,Malacorhynchus membranaceus,22680336,,6040000,,,Congregatory (and dispersive),,,,,,,7,Nomadic,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92856953,Netta peposaca,22680351,,7740000,,,Congregatory (and dispersive),,,1200,,,,7,Full Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
92857172,Netta erythrophthalma,22680354,,60800000,,,Congregatory (and dispersive),,,3700,,,,7,Not a Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over part of range",
92860915,Aythya novaeseelandiae,22680395,,618000,,,,,,1000,3300-6700,,,7.7,Not a Migrant,,No,,2009,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
92862623,Camptorhynchus labradorius,22680418,,,,,Congregatory (and dispersive),,,,,,,7.9,Full Migrant,,No,,,No,No,No,No,No,No,No,,,Yes,No,No,
92864737,Mergus australis,22680496,,,,,,,,,,,,7.3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,No,
92864941,Turnix maculosus,22680512,,11000000,,,,,,2400,U,,,3.5,Not a Migrant,,No,,,No,No,Yes,No,No,No,No,,,No,No,"Yes, over part of range",
92865133,Turnix tanki,22680539,,12600000,,,,,,2200,U,,,3.5,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92865445,Turnix ocellatus,22680542,,197000,,,,,,2200,U,,,3.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92865610,Turnix suscitator,22680549,,21900000,,,,,,2500,U,,,3.5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92865904,Turnix nigricollis,22680552,,1310000,,,,,,1900,U,,,3.5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92866466,Turnix castanotus,22680560,,693000,,,,,,500,50000,,,3.5,Not a Migrant,,No,,2000,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
92867439,Turnix pyrrhothorax,22680595,,6250000,,,,,,1000,U,,,3.5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92867607,Turnix velox,22680599,,8420000,,,,,,1000,U,,,3.5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92867780,Ortyxelos meiffrenii,22680603,,8810000,,,,,,2000,U,,,3.5,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92868042,Indicator maculatus,22680608,,6850000,,,,,,2130,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92868347,Indicator variegatus,22680612,,9400000,,,,,,2200,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92868613,Indicator indicator,22680616,,24600000,,,,,,2000,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92869355,Indicator minor,22680623,,24500000,,,,,,3000,,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92870066,Indicator exilis,22680638,,8580000,,,,,,2400,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92870873,Indicator xanthonotus,22680652,,1030000,,,,,610,3500,U,,,5.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92871182,Melichneutes robustus,22680655,,5170000,,,,,,2000,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92871670,Melignomon zenkeri,22680663,,2020000,,,,,,1530,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92871865,Prodotiscus insignis,22680667,,6450000,,,,,,2200,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
92872156,Prodotiscus zambesiae,22680672,,6660000,,,,,,2130,U,,,5.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
92872403,Prodotiscus regulus,22680677,,20100000,,,,,,2000,U,,,5.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
